日期,收盘,开盘,高,低,交易量,涨跌幅
2021/6/22,"7,812.23","7,961.52","7,961.52","7,808.26",,-1.81%
2021/6/23,"8,020.23","7,868.36","8,030.90","7,836.94",,2.66%
2021/6/24,"8,039.76","8,045.78","8,080.01","8,004.00",,0.24%
2021/6/25,"8,235.63","8,105.22","8,243.81","8,095.30",,2.44%
2021/6/28,"8,276.63","8,284.50","8,316.61","8,231.20",,0.50%
2021/6/29,"8,201.05","8,299.52","8,330.92","8,168.09",,-0.91%
2021/6/30,"8,155.37","8,249.78","8,260.28","8,145.77",,-0.56%
2021/7/2,"7,892.40","8,137.63","8,137.63","7,856.77",,-3.22%
2021/7/5,"7,712.19","7,832.43","7,842.10","7,665.73",,-2.28%
2021/7/6,"7,646.94","7,700.96","7,709.41","7,570.70",,-0.85%
2021/7/7,"7,603.77","7,555.25","7,608.42","7,499.80",,-0.56%
2021/7/8,"7,321.98","7,548.54","7,559.80","7,301.85",,-3.71%
2021/7/9,"7,429.49","7,295.50","7,450.48","7,152.11",,1.47%
2021/7/12,"7,514.15","7,520.26","7,555.22","7,410.21",,1.14%
2021/7/13,"7,659.59","7,554.72","7,721.17","7,524.66",,1.94%
2021/7/14,"7,667.56","7,677.74","7,706.21","7,642.65",,0.10%
2021/7/15,"7,661.25","7,670.52","7,705.10","7,634.88",,-0.08%
2021/7/16,"7,614.35","7,639.31","7,675.81","7,583.68",,-0.61%
2021/7/19,"7,431.99","7,509.75","7,511.47","7,408.19",,-2.39%
2021/7/20,"7,337.55","7,403.79","7,465.83","7,274.06",,-1.27%
2021/7/21,"7,327.70","7,380.33","7,404.26","7,277.52",,-0.13%
2021/7/22,"7,490.13","7,417.24","7,490.13","7,405.44",,2.22%
2021/7/23,"7,268.14","7,495.42","7,495.42","7,233.42",,-2.96%
2021/7/26,"6,790.96","7,038.32","7,038.32","6,752.62",,-6.57%
2021/7/27,"6,249.65","6,667.97","6,773.97","6,118.10",,-7.97%
2021/7/28,"6,443.31","6,397.65","6,493.05","6,204.56",,3.10%
2021/7/29,"6,958.77","6,827.16","6,958.77","6,736.90",,8.00%
2021/7/30,"6,780.97","6,824.84","6,824.84","6,614.99",,-2.56%
2021/8/2,"6,796.25","6,791.01","6,821.60","6,672.20",,0.23%
2021/8/3,"6,696.66","6,838.76","6,838.76","6,557.67",,-1.47%
2021/8/4,"6,859.40","6,645.89","6,932.31","6,610.04",,2.43%
2021/8/5,"6,715.33","6,835.52","6,914.53","6,680.42",,-2.10%
2021/8/6,"6,697.10","6,755.31","6,755.31","6,644.74",,-0.27%
2021/8/9,"6,664.91","6,609.65","6,749.90","6,558.23",,-0.48%
2021/8/10,"6,830.15","6,773.14","6,837.15","6,682.62",,2.48%
2021/8/11,"6,820.68","6,798.28","6,884.37","6,764.44",,-0.14%
2021/8/12,"6,719.19","6,804.51","6,825.77","6,680.94",,-1.49%
2021/8/13,"6,589.54","6,634.41","6,669.37","6,531.95",,-1.93%
2021/8/16,"6,420.14","6,562.40","6,562.40","6,389.74",,-2.57%
2021/8/17,"6,218.89","6,367.53","6,393.18","6,180.97",,-3.13%
2021/8/18,"6,226.69","6,242.54","6,298.71","6,193.32",,0.13%
2021/8/19,"6,044.03","6,209.67","6,259.03","6,012.44",,-2.93%
2021/8/20,"5,895.06","6,020.96","6,021.90","5,769.65",,-2.46%
2021/8/23,"6,021.27","6,010.78","6,158.63","5,990.78",,2.14%
2021/8/24,"6,446.18","6,171.40","6,446.18","6,171.01",,7.06%
2021/8/25,"6,458.97","6,609.64","6,671.20","6,410.07",,0.20%
2021/8/26,"6,337.03","6,492.16","6,492.16","6,268.70",,-1.89%
2021/8/27,"6,322.28","6,336.68","6,460.35","6,282.02",,-0.23%
2021/8/30,"6,391.17","6,327.87","6,416.95","6,287.59",,1.09%
2021/8/31,"6,607.78","6,401.96","6,607.78","6,297.45",,3.39%
2021/9/1,"6,693.66","6,633.47","6,759.26","6,584.32",,1.30%
2021/9/2,"6,801.47","6,824.57","6,907.80","6,747.02",,1.61%
2021/9/3,"6,728.84","6,778.13","6,778.13","6,669.79",,-1.07%
2021/9/6,"6,778.49","6,687.53","6,780.16","6,669.47",,0.74%
2021/9/7,"6,887.94","6,814.06","6,933.33","6,812.59",,1.61%
2021/9/8,"6,871.28","6,930.72","6,958.01","6,807.11",,-0.24%
2021/9/9,"6,560.39","6,732.15","6,740.81","6,545.34",,-4.52%
2021/9/10,"6,748.36","6,618.74","6,749.60","6,618.74",,2.87%
2021/9/13,"6,595.03","6,648.44","6,648.44","6,498.60",,-2.27%
2021/9/14,"6,502.35","6,621.27","6,631.16","6,457.14",,-1.41%
2021/9/15,"6,298.09","6,425.22","6,433.48","6,282.82",,-3.14%
2021/9/16,"6,232.93","6,303.82","6,342.91","6,161.18",,-1.03%
2021/9/17,"6,452.19","6,240.24","6,462.64","6,214.06",,3.52%
2021/9/20,"6,271.37","6,379.63","6,379.63","6,156.93",,-2.80%
2021/9/21,"6,242.61","6,147.52","6,272.61","6,124.65",,-0.46%
2021/9/23,"6,300.49","6,369.07","6,440.99","6,247.32",,0.93%
2021/9/24,"6,159.96","6,289.86","6,317.54","6,129.89",,-2.23%
2021/9/27,"6,103.89","6,148.61","6,236.89","6,078.66",,-0.91%
2021/9/28,"6,231.55","6,150.98","6,272.47","6,129.13",,2.09%
2021/9/29,"6,179.43","6,111.29","6,179.43","6,016.25",,-0.84%
2021/9/30,"6,101.52","6,057.50","6,146.34","6,035.75",,-1.26%
2021/10/4,"5,973.80","6,054.19","6,071.09","5,936.81",,-2.09%
2021/10/5,"5,955.22","5,852.97","5,970.05","5,824.60",,-0.31%
2021/10/6,"5,866.15","5,998.92","6,009.03","5,855.22",,-1.50%
2021/10/7,"6,172.04","5,987.70","6,189.27","5,975.23",,5.21%
2021/10/8,"6,206.77","6,301.87","6,301.87","6,134.75",,0.56%
2021/10/11,"6,403.69","6,303.67","6,448.16","6,303.67",,3.17%
2021/10/12,"6,199.75","6,270.39","6,317.78","6,179.36",,-3.18%
2021/10/15,"6,318.91","6,282.22","6,318.91","6,223.04",,1.92%
2021/10/18,"6,324.27","6,346.49","6,346.49","6,206.04",,0.08%
2021/10/19,"6,518.59","6,349.32","6,521.01","6,334.29",,3.07%
2021/10/20,"6,691.33","6,612.97","6,735.20","6,612.94",,2.65%
2021/10/21,"6,636.18","6,704.99","6,713.93","6,555.14",,-0.82%
2021/10/22,"6,754.34","6,673.86","6,784.89","6,666.01",,1.78%
2021/10/25,"6,744.74","6,722.50","6,794.80","6,685.84",,-0.14%
2021/10/26,"6,654.19","6,749.35","6,770.79","6,616.45",,-1.34%
2021/10/27,"6,441.62","6,532.77","6,532.77","6,395.62",,-3.19%
2021/10/28,"6,445.17","6,484.06","6,540.83","6,409.00",,0.06%
2021/10/29,"6,375.85","6,424.23","6,442.69","6,362.01",,-1.08%
2021/11/1,"6,279.39","6,339.81","6,339.81","6,236.14",,-1.51%
2021/11/2,"6,314.31","6,463.03","6,532.05","6,287.79",,0.56%
2021/11/3,"6,273.44","6,309.58","6,343.64","6,189.94",,-0.65%
2021/11/4,"6,375.32","6,322.65","6,383.19","6,313.69",,1.62%
2021/11/5,"6,276.52","6,295.68","6,353.68","6,244.66",,-1.55%
2021/11/8,"6,193.98","6,238.31","6,239.69","6,164.09",,-1.32%
2021/11/9,"6,221.85","6,240.55","6,260.78","6,151.64",,0.45%
2021/11/10,"6,349.94","6,209.09","6,355.50","6,152.22",,2.06%
2021/11/11,"6,464.53","6,281.34","6,504.59","6,272.93",,1.80%
2021/11/12,"6,565.53","6,576.31","6,604.10","6,495.25",,1.56%
2021/11/15,"6,601.15","6,603.57","6,642.87","6,564.11",,0.54%
2021/11/16,"6,712.31","6,612.39","6,724.95","6,588.83",,1.68%
2021/11/17,"6,672.28","6,672.32","6,683.52","6,601.91",,-0.60%
2021/11/18,"6,474.55","6,546.19","6,546.75","6,448.35",,-2.96%
2021/11/19,"6,457.97","6,371.12","6,457.97","6,341.95",,-0.26%
2021/11/22,"6,410.89","6,456.97","6,460.13","6,380.03",,-0.73%
2021/11/23,"6,323.48","6,315.78","6,340.53","6,281.36",,-1.36%
2021/11/24,"6,292.16","6,317.25","6,369.53","6,269.61",,-0.50%
2021/11/25,"6,358.54","6,302.97","6,370.38","6,267.05",,1.05%
2021/11/26,"6,151.99","6,292.96","6,292.96","6,149.86",,-3.25%
2021/11/29,"6,099.35","6,098.72","6,221.93","6,071.83",,-0.86%
2021/11/30,"6,028.63","6,076.79","6,127.12","5,922.26",,-1.16%
2021/12/1,"6,058.80","6,036.58","6,117.35","6,011.06",,0.50%
2021/12/2,"6,017.56","5,986.14","6,044.63","5,961.03",,-0.68%
2021/12/3,"5,925.52","5,948.62","5,948.62","5,855.73",,-1.53%
2021/12/6,"5,727.49","5,773.63","5,835.55","5,710.19",,-3.34%
2021/12/7,"5,968.50","5,846.18","5,968.50","5,796.26",,4.21%
2021/12/8,"5,970.23","5,999.53","6,018.52","5,950.80",,0.03%
2021/12/9,"6,103.16","6,024.76","6,118.93","6,024.76",,2.23%
2021/12/10,"6,035.23","6,058.03","6,122.97","6,004.99",,-1.11%
2021/12/13,"6,022.23","6,089.33","6,160.95","6,019.73",,-0.22%
2021/12/14,"5,884.82","5,938.33","5,979.35","5,863.06",,-2.28%
2021/12/15,"5,795.44","5,863.61","5,904.96","5,757.09",,-1.52%
2021/12/16,"5,822.14","5,743.20","5,834.93","5,681.40",,0.46%
2021/12/17,"5,680.47","5,775.40","5,775.40","5,662.90",,-2.43%
2021/12/20,"5,498.49","5,644.12","5,687.60","5,474.31",,-3.20%
2021/12/21,"5,612.69","5,467.21","5,656.57","5,456.11",,2.08%
2021/12/22,"5,685.29","5,729.24","5,750.26","5,632.31",,1.29%
2021/12/23,"5,638.31","5,667.56","5,708.37","5,589.86",,-0.83%
2021/12/24,"5,619.39","5,692.18","5,693.69","5,614.74",,-0.34%
2021/12/28,"5,569.42","5,635.13","5,660.66","5,528.96",,-0.89%
2021/12/29,"5,471.87","5,559.33","5,559.80","5,455.47",,-1.75%
2021/12/30,"5,475.70","5,470.58","5,534.31","5,427.94",,0.07%
2021/12/31,"5,670.96","5,693.66","5,723.50","5,668.34",,3.57%
2022/1/3,"5,640.47","5,704.38","5,741.80","5,609.79",,-0.54%
2022/1/4,"5,581.90","5,665.89","5,678.69","5,550.56",,-1.04%
2022/1/5,"5,323.47","5,501.75","5,505.46","5,306.25",,-4.63%
2022/1/6,"5,396.65","5,285.43","5,410.44","5,230.94",,1.37%
2022/1/7,"5,503.91","5,470.06","5,517.49","5,399.22",,1.99%
2022/1/10,"5,625.50","5,499.95","5,643.25","5,460.70",,2.21%
2022/1/11,"5,619.67","5,597.18","5,664.76","5,564.64",,-0.10%
2022/1/12,"5,899.82","5,750.01","5,902.24","5,750.01",,4.99%
2022/1/13,"5,796.78","5,920.51","5,923.45","5,750.24",,-1.75%
2022/1/14,"5,769.05","5,649.35","5,769.05","5,606.30",,-0.48%
2022/1/17,"5,724.50","5,752.41","5,778.48","5,678.19",,-0.77%
2022/1/18,"5,698.54","5,749.82","5,834.81","5,677.01",,-0.45%
2022/1/19,"5,642.91","5,716.16","5,750.48","5,612.36",,-0.98%
2022/1/20,"5,896.71","5,692.56","5,902.63","5,652.66",,4.50%
2022/1/21,"5,870.57","5,840.58","5,908.29","5,789.56",,-0.44%
2022/1/24,"5,703.63","5,749.70","5,760.65","5,688.93",,-2.84%
2022/1/25,"5,552.68","5,592.17","5,638.12","5,490.94",,-2.65%
2022/1/26,"5,597.03","5,581.67","5,665.59","5,526.26",,0.80%
2022/1/27,"5,383.63","5,471.50","5,485.77","5,322.15",,-3.81%
2022/1/28,"5,291.70","5,360.71","5,373.83","5,228.19",,-1.71%
2022/1/31,"5,416.29","5,332.84","5,450.47","5,304.62",,2.35%
2022/2/4,"5,581.63","5,555.18","5,591.66","5,463.49",,3.05%
2022/2/7,"5,529.51","5,583.00","5,591.34","5,451.68",,-0.93%
2022/2/8,"5,436.92","5,497.32","5,503.40","5,387.09",,-1.67%
2022/2/9,"5,635.50","5,559.83","5,648.36","5,559.83",,3.65%
2022/2/10,"5,666.99","5,721.07","5,726.59","5,579.84",,0.56%
2022/2/11,"5,597.05","5,619.98","5,665.52","5,536.20",,-1.23%
2022/2/14,"5,502.18","5,499.94","5,536.33","5,451.81",,-1.70%
2022/2/15,"5,490.28","5,464.63","5,549.66","5,460.10",,-0.22%
2022/2/16,"5,616.38","5,597.02","5,626.48","5,572.77",,2.30%
2022/2/17,"5,662.28","5,608.52","5,676.45","5,576.31",,0.82%
2022/2/18,"5,479.90","5,611.48","5,664.61","5,446.92",,-3.22%
2022/2/21,"5,327.44","5,395.85","5,459.28","5,298.32",,-2.78%
2022/2/22,"5,226.70","5,207.50","5,269.30","5,160.34",,-1.89%
2022/2/23,"5,299.24","5,234.98","5,325.61","5,200.68",,1.39%
2022/2/24,"5,069.79","5,163.46","5,210.72","5,015.99",,-4.33%
2022/2/25,"5,112.62","5,157.11","5,209.67","5,107.35",,0.84%
2022/2/28,"5,118.02","5,134.83","5,144.02","5,028.61",,0.11%
2022/3/1,"5,155.69","5,136.66","5,190.18","5,100.91",,0.74%
2022/3/2,"5,015.74","5,131.28","5,162.07","5,007.11",,-2.71%
2022/3/3,"4,957.61","5,025.97","5,052.16","4,933.19",,-1.16%
2022/3/4,"4,737.93","4,763.47","4,803.80","4,718.51",,-4.43%
2022/3/7,"4,527.83","4,568.66","4,613.66","4,455.17",,-4.43%
2022/3/8,"4,382.32","4,515.12","4,579.12","4,367.79",,-3.21%
2022/3/9,"4,393.91","4,431.96","4,471.21","4,233.00",,0.26%
2022/3/10,"4,436.65","4,553.79","4,586.42","4,385.19",,0.97%
2022/3/11,"4,246.97","4,229.75","4,320.20","4,040.32",,-4.28%
2022/3/14,"3,778.60","4,073.27","4,073.27","3,749.90",,-11.03%
2022/3/15,"3,472.42","3,569.09","3,841.87","3,463.44",,-8.10%
2022/3/16,"4,243.39","3,689.86","4,247.54","3,608.91",,22.20%
2022/3/17,"4,572.79","4,705.18","4,735.01","4,405.93",,7.76%
2022/3/18,"4,484.93","4,442.71","4,547.76","4,300.88",,-1.92%
2022/3/21,"4,416.33","4,631.51","4,631.51","4,370.11",,-1.53%
2022/3/22,"4,653.70","4,440.63","4,660.39","4,423.63",,5.37%
2022/3/23,"4,749.12","4,753.59","4,883.76","4,710.96",,2.05%
2022/3/24,"4,609.02","4,722.12","4,752.70","4,581.33",,-2.95%
2022/3/25,"4,379.33","4,550.94","4,634.92","4,333.99",,-4.98%
2022/3/28,"4,494.01","4,380.77","4,550.83","4,301.62",,2.62%
2022/3/29,"4,607.09","4,537.06","4,611.37","4,520.10",,2.52%
2022/3/30,"4,622.57","4,685.52","4,713.32","4,578.03",,0.34%
2022/3/31,"4,557.99","4,645.45","4,645.45","4,514.61",,-1.40%
2022/4/1,"4,524.25","4,420.86","4,524.25","4,379.43",,-0.74%
2022/4/4,"4,769.99","4,606.19","4,773.69","4,606.19",,5.43%
2022/4/6,"4,587.73","4,638.08","4,648.96","4,568.08",,-3.82%
2022/4/7,"4,474.13","4,519.06","4,652.87","4,470.85",,-2.48%
2022/4/8,"4,422.74","4,419.93","4,448.93","4,338.98",,-1.15%
2022/4/11,"4,191.03","4,365.71","4,365.71","4,169.65",,-5.24%
2022/4/12,"4,249.59","4,246.92","4,315.06","4,119.72",,1.40%
2022/4/13,"4,268.91","4,213.07","4,317.42","4,186.76",,0.45%
2022/4/14,"4,320.10","4,314.95","4,344.74","4,276.52",,1.20%
2022/4/19,"4,156.42","4,215.98","4,247.04","4,140.37",,-3.79%
2022/4/20,"4,134.04","4,149.60","4,227.24","4,121.28",,-0.54%
2022/4/21,"3,990.08","4,054.04","4,088.92","3,946.62",,-3.48%
2022/4/22,"4,001.08","3,864.43","4,026.73","3,847.02",,0.28%
2022/4/25,"3,806.19","3,885.68","3,927.52","3,780.07",,-4.87%
2022/4/26,"3,915.27","3,884.85","4,028.24","3,884.85",,2.87%
2022/4/27,"3,981.14","3,865.45","4,010.34","3,846.90",,1.68%
2022/4/28,"4,066.89","4,041.69","4,073.87","3,960.94",,2.15%
2022/4/29,"4,471.75","4,053.99","4,515.73","4,032.58",,9.96%
2022/5/3,"4,409.93","4,379.76","4,489.50","4,266.70",,-1.38%
2022/5/4,"4,264.91","4,370.05","4,375.40","4,239.39",,-3.29%
2022/5/5,"4,258.88","4,353.86","4,382.82","4,251.05",,-0.14%
2022/5/6,"4,036.26","4,098.85","4,114.23","4,023.01",,-5.23%
2022/5/10,"3,906.43","3,796.93","3,946.26","3,755.89",,-3.22%
2022/5/11,"4,019.28","3,872.67","4,141.88","3,864.22",,2.89%
2022/5/12,"3,864.95","3,917.92","3,995.37","3,854.92",,-3.84%
2022/5/13,"4,038.97","3,952.22","4,046.42","3,949.00",,4.50%
2022/5/16,"4,039.36","4,134.58","4,158.94","3,997.25",,0.01%
2022/5/17,"4,272.95","4,130.09","4,287.70","4,121.40",,5.78%
2022/5/18,"4,260.37","4,265.55","4,286.74","4,173.91",,-0.29%
2022/5/19,"4,090.72","4,077.38","4,143.75","4,043.16",,-3.98%
2022/5/20,"4,284.42","4,220.73","4,304.95","4,201.80",,4.74%
2022/5/23,"4,177.65","4,243.12","4,264.23","4,142.39",,-2.49%
2022/5/24,"4,032.34","4,140.70","4,194.97","4,001.61",,-3.48%
2022/5/25,"4,043.69","4,015.37","4,090.63","3,992.21",,0.28%
2022/5/26,"4,033.79","4,063.05","4,063.05","3,961.26",,-0.24%
2022/5/27,"4,186.95","4,213.23","4,232.66","4,135.35",,3.80%
2022/5/30,"4,352.02","4,257.67","4,352.02","4,250.95",,3.94%
2022/5/31,"4,483.60","4,350.57","4,505.18","4,325.26",,3.02%
2022/6/1,"4,433.38","4,456.29","4,485.75","4,373.37",,-1.12%
2022/6/2,"4,397.74","4,355.90","4,421.73","4,327.89",,-0.80%
2022/6/6,"4,601.95","4,471.36","4,619.65","4,420.20",,4.64%
2022/6/7,"4,599.48","4,579.50","4,672.38","4,531.98",,-0.05%
2022/6/8,"4,818.36","4,697.41","4,831.14","4,696.69",,4.76%
2022/6/9,"4,749.57","4,883.67","4,903.90","4,683.01",,-1.43%
2022/6/10,"4,826.42","4,628.20","4,843.17","4,604.66",,1.62%
2022/6/13,"4,598.65","4,630.92","4,721.65","4,575.93",,-4.72%
2022/6/14,"4,595.74","4,504.59","4,650.08","4,468.36",,-0.06%
2022/6/15,"4,703.72","4,653.61","4,744.38","4,653.61",,2.35%
2022/6/16,"4,547.22","4,764.45","4,781.43","4,503.30",,-3.33%
2022/6/17,"4,653.36","4,493.71","4,671.36","4,492.68",,2.33%
2022/6/20,"4,657.37","4,625.93","4,673.01","4,537.66",,0.09%
2022/6/21,"4,760.14","4,677.10","4,766.03","4,632.11",,2.21%
2022/6/22,"4,552.33","4,737.49","4,756.00","4,552.33",,-4.37%
2022/6/23,"4,655.91","4,608.18","4,692.79","4,553.88",,2.28%
2022/6/24,"4,844.58","4,724.53","4,864.47","4,720.23",,4.05%
2022/6/27,"5,072.89","4,906.36","5,128.06","4,906.36",,4.71%
2022/6/28,"5,103.89","5,027.50","5,137.77","4,924.22",,0.61%
2022/6/29,"4,937.23","4,987.51","5,066.63","4,876.22",,-3.27%
2022/6/30,"4,870.30","4,903.15","4,964.36","4,810.34",,-1.36%
2022/7/4,"4,884.18","4,851.48","4,905.18","4,787.33",,0.28%
2022/7/5,"4,861.40","4,959.25","4,991.98","4,841.57",,-0.47%
2022/7/6,"4,801.75","4,868.24","4,904.78","4,703.90",,-1.23%
2022/7/7,"4,780.04","4,720.86","4,796.04","4,643.87",,-0.45%
2022/7/8,"4,808.47","4,868.37","4,882.92","4,778.40",,0.59%
2022/7/11,"4,622.92","4,736.94","4,736.94","4,588.58",,-3.86%
2022/7/12,"4,524.11","4,546.39","4,599.99","4,492.28",,-2.14%
2022/7/13,"4,547.10","4,558.24","4,630.52","4,533.67",,0.51%
2022/7/14,"4,587.73","4,564.58","4,638.63","4,531.42",,0.89%
2022/7/15,"4,440.11","4,507.40","4,557.25","4,422.41",,-3.22%
2022/7/18,"4,574.40","4,454.81","4,585.37","4,391.29",,3.02%
2022/7/19,"4,506.74","4,544.06","4,567.00","4,478.91",,-1.48%
2022/7/20,"4,576.86","4,599.84","4,633.07","4,575.24",,1.56%
2022/7/21,"4,582.36","4,567.56","4,633.87","4,548.39",,0.12%
2022/7/22,"4,597.64","4,640.00","4,664.23","4,565.87",,0.33%
2022/7/25,"4,534.34","4,562.04","4,565.21","4,479.99",,-1.38%
2022/7/26,"4,596.34","4,558.80","4,614.74","4,529.18",,1.37%
2022/7/27,"4,536.62","4,527.10","4,569.20","4,510.62",,-1.30%
2022/7/28,"4,552.54","4,558.05","4,600.49","4,539.93",,0.35%
2022/7/29,"4,331.19","4,561.53","4,562.62","4,297.33",,-4.86%
2022/8/1,"4,324.03","4,303.36","4,356.91","4,246.86",,-0.17%
2022/8/2,"4,194.04","4,242.00","4,242.00","4,119.96",,-3.01%
2022/8/3,"4,246.13","4,269.76","4,313.24","4,219.65",,1.24%
2022/8/4,"4,381.12","4,341.78","4,390.28","4,315.11",,3.18%
2022/8/5,"4,415.86","4,429.22","4,429.40","4,367.79",,0.79%
2022/8/8,"4,335.54","4,354.26","4,389.16","4,310.69",,-1.82%
2022/8/9,"4,295.24","4,326.54","4,371.16","4,264.81",,-0.93%
2022/8/10,"4,173.77","4,281.78","4,281.78","4,130.75",,-2.83%
2022/8/11,"4,326.85","4,244.46","4,326.85","4,233.19",,3.67%
2022/8/12,"4,350.07","4,357.47","4,365.12","4,302.65",,0.54%
2022/8/15,"4,308.31","4,310.36","4,394.62","4,300.07",,-0.96%
2022/8/16,"4,221.03","4,339.33","4,352.06","4,160.45",,-2.03%
2022/8/17,"4,238.90","4,262.89","4,281.12","4,186.66",,0.42%
2022/8/18,"4,192.64","4,249.91","4,249.91","4,165.24",,-1.09%
2022/8/19,"4,192.31","4,155.54","4,242.34","4,154.62",,-0.01%
2022/8/22,"4,152.04","4,133.36","4,196.68","4,125.73",,-0.96%
2022/8/23,"4,141.04","4,151.34","4,182.10","4,101.66",,-0.26%
2022/8/24,"4,026.45","4,145.94","4,148.08","4,012.51",,-2.77%
2022/8/25,"4,268.54","4,072.77","4,279.61","4,072.77",,6.01%
2022/8/26,"4,302.17","4,350.33","4,357.65","4,272.64",,0.79%
2022/8/29,"4,249.17","4,249.02","4,275.15","4,212.69",,-1.23%
2022/8/30,"4,227.43","4,259.30","4,259.30","4,123.69",,-0.51%
2022/8/31,"4,273.68","4,123.27","4,354.36","4,123.27",,1.09%
2022/9/1,"4,204.03","4,232.42","4,289.51","4,179.99",,-1.63%
2022/9/2,"4,143.53","4,204.34","4,230.45","4,116.74",,-1.44%
2022/9/5,"4,063.91","4,089.62","4,089.62","4,025.95",,-1.92%
2022/9/6,"4,066.83","4,081.27","4,101.60","4,019.75",,0.07%
2022/9/7,"4,014.01","3,988.26","4,029.55","3,957.09",,-1.30%
2022/9/8,"3,974.05","4,031.91","4,056.71","3,958.82",,-1.00%
2022/9/9,"4,077.32","3,979.51","4,090.94","3,968.79",,2.60%
2022/9/13,"4,069.29","4,104.60","4,111.11","4,060.35",,-0.20%
2022/9/14,"3,953.37","3,965.24","3,982.40","3,934.36",,-2.85%
2022/9/15,"3,963.31","3,939.94","3,980.81","3,935.00",,0.25%
2022/9/16,"3,858.46","3,911.31","3,937.29","3,858.17",,-2.65%
2022/9/19,"3,778.77","3,828.01","3,828.01","3,760.20",,-2.07%
2022/9/20,"3,853.98","3,829.10","3,884.82","3,829.10",,1.99%
2022/9/21,"3,737.32","3,815.11","3,815.11","3,733.82",,-3.03%
2022/9/22,"3,673.80","3,626.10","3,682.80","3,606.66",,-1.70%
2022/9/23,"3,589.63","3,652.48","3,668.02","3,589.52",,-2.29%
2022/9/26,"3,647.39","3,556.83","3,699.93","3,556.83",,1.61%
2022/9/27,"3,667.41","3,649.00","3,673.82","3,581.78",,0.55%
2022/9/28,"3,526.23","3,613.90","3,613.90","3,507.51",,-3.85%
2022/9/29,"3,482.52","3,612.59","3,618.91","3,439.60",,-1.24%
2022/9/30,"3,450.12","3,488.52","3,514.56","3,385.26",,-0.93%
2022/10/3,"3,427.13","3,423.37","3,497.26","3,393.90",,-0.67%
2022/10/5,"3,685.51","3,597.35","3,709.39","3,586.29",,7.54%
2022/10/6,"3,660.72","3,694.59","3,700.02","3,635.94",,-0.67%
2022/10/7,"3,539.87","3,608.88","3,610.46","3,536.61",,-3.30%
2022/10/10,"3,398.88","3,441.51","3,447.33","3,382.90",,-3.98%
2022/10/11,"3,278.24","3,374.65","3,385.43","3,261.57",,-3.55%
2022/10/12,"3,269.54","3,250.28","3,374.29","3,159.67",,-0.27%
2022/10/13,"3,157.75","3,260.37","3,279.15","3,155.52",,-3.42%
2022/10/14,"3,206.63","3,216.45","3,318.32","3,189.43",,1.55%
2022/10/17,"3,200.12","3,159.34","3,248.77","3,092.21",,-0.20%
2022/10/18,"3,336.25","3,266.05","3,344.05","3,217.08",,4.25%
2022/10/19,"3,196.58","3,308.93","3,313.34","3,194.73",,-4.19%
2022/10/20,"3,120.83","3,091.04","3,182.74","3,042.61",,-2.37%
2022/10/21,"3,101.37","3,149.37","3,164.32","3,093.74",,-0.62%
2022/10/24,"2,801.99","3,001.70","3,062.62","2,768.40",,-9.65%
2022/10/25,"2,884.79","2,835.19","2,973.28","2,720.38",,2.96%
2022/10/26,"2,956.41","2,863.73","3,023.87","2,854.10",,2.48%
2022/10/27,"2,989.18","3,083.97","3,094.81","2,978.61",,1.11%
2022/10/28,"2,822.92","2,977.91","2,977.91","2,797.41",,-5.56%
2022/10/31,"2,852.57","2,828.48","2,959.34","2,792.13",,1.05%
2022/11/1,"3,075.16","2,903.05","3,117.99","2,893.08",,7.80%
2022/11/2,"3,156.59","3,047.88","3,174.72","3,011.33",,2.65%
2022/11/3,"3,035.39","3,060.43","3,119.91","3,023.92",,-3.84%
2022/11/4,"3,264.23","3,077.12","3,366.30","3,077.12",,7.54%
2022/11/7,"3,396.64","3,205.11","3,455.10","3,189.79",,4.06%
2022/11/8,"3,343.76","3,399.08","3,419.07","3,314.51",,-1.56%
2022/11/9,"3,280.48","3,346.92","3,398.70","3,244.05",,-1.89%
2022/11/10,"3,172.76","3,202.02","3,209.83","3,159.00",,-3.28%
2022/11/11,"3,491.70","3,487.19","3,508.35","3,363.12",,10.05%
2022/11/14,"3,554.39","3,685.72","3,685.72","3,513.27",,1.80%
2022/11/15,"3,813.86","3,549.26","3,829.29","3,513.41",,7.30%
2022/11/16,"3,805.25","3,780.72","3,869.42","3,712.02",,-0.23%
2022/11/17,"3,721.61","3,730.33","3,761.79","3,591.14",,-2.20%
2022/11/18,"3,742.70","3,833.60","3,885.43","3,711.67",,0.57%
2022/11/21,"3,631.97","3,636.57","3,667.30","3,555.64",,-2.96%
2022/11/22,"3,515.37","3,609.66","3,641.55","3,487.87",,-3.21%
2022/11/23,"3,555.02","3,541.25","3,595.99","3,486.39",,1.13%
2022/11/24,"3,582.95","3,595.06","3,619.88","3,539.47",,0.79%
2022/11/25,"3,500.31","3,577.43","3,577.43","3,485.68",,-2.31%
2022/11/28,"3,432.86","3,343.27","3,451.94","3,313.73",,-1.93%
2022/11/29,"3,695.80","3,534.84","3,698.25","3,496.19",,7.66%
2022/11/30,"3,798.19","3,679.27","3,814.59","3,642.24",,2.77%
2022/12/1,"3,839.27","3,950.80","4,018.90","3,830.26",,1.08%
2022/12/2,"3,878.81","3,858.03","3,932.58","3,818.84",,1.03%
2022/12/5,"4,238.20","4,064.58","4,241.07","4,007.06",,9.27%
