日期,收盘,开盘,高,低,交易量,涨跌幅
2016/6/10,"3,233.90","3,233.90","3,233.90","3,233.90",0,-2.27%
2016/6/13,"3,154.99","3,154.99","3,154.99","3,154.99",0,-2.44%
2016/6/14,"3,152.06","3,152.06","3,152.06","3,152.06",0,-0.09%
2016/6/15,"3,209.56","3,209.56","3,209.56","3,209.56",0,1.82%
2016/6/16,"3,151.92","3,151.92","3,151.92","3,151.92",0,-1.80%
2016/6/17,"3,172.17","3,172.17","3,172.17","3,172.17",0,0.64%
2016/6/20,"3,191.94","3,191.94","3,191.94","3,191.94",0,0.62%
2016/6/21,"3,216.79","3,216.79","3,216.79","3,216.79",0,0.78%
2016/6/22,"3,260.17","3,260.17","3,260.17","3,260.17",0,1.35%
2016/6/23,"3,241.83","3,241.83","3,241.83","3,241.83",0,-0.56%
2016/6/24,"3,171.17","3,171.17","3,171.17","3,171.17",0,-2.18%
2016/6/27,"3,162.12","3,162.12","3,162.12","3,162.12",0,-0.29%
2016/6/28,"3,138.13","3,138.13","3,138.13","3,138.13",0,-0.76%
2016/6/29,"3,171.67","3,171.67","3,171.67","3,171.67",0,1.07%
2016/6/30,"3,197.36","3,197.36","3,197.36","3,197.36",0,0.81%
2016/7/4,"3,205.69","3,205.69","3,205.69","3,205.69",0,0.26%
2016/7/5,"3,171.21","3,171.21","3,171.21","3,171.21",0,-1.08%
2016/7/6,"3,130.85","3,130.85","3,130.85","3,130.85",0,-1.27%
2016/7/7,"3,147.39","3,147.39","3,147.39","3,147.39",0,0.53%
2016/7/8,"3,154.38","3,154.38","3,154.38","3,154.38",0,0.22%
2016/7/11,"3,166.86","3,166.86","3,166.86","3,166.86",0,0.40%
2016/7/12,"3,225.42","3,225.42","3,225.42","3,225.42",0,1.85%
2016/7/13,"3,229.96","3,229.96","3,229.96","3,229.96",0,0.14%
2016/7/14,"3,263.09","3,263.09","3,263.09","3,263.09",0,1.03%
2016/7/15,"3,260.59","3,260.59","3,260.59","3,260.59",0,-0.08%
2016/7/18,"3,274.02","3,274.02","3,274.02","3,274.02",0,0.41%
2016/7/19,"3,270.48","3,270.48","3,270.48","3,270.48",0,-0.11%
2016/7/20,"3,311.76","3,311.76","3,311.76","3,311.76",0,1.26%
2016/7/21,"3,360.03","3,360.03","3,360.03","3,360.03",0,1.46%
2016/7/22,"3,368.08","3,368.08","3,368.08","3,368.08",0,0.24%
2016/7/25,"3,352.64","3,352.64","3,352.64","3,352.64",0,-0.46%
2016/7/26,"3,340.39","3,340.39","3,340.39","3,340.39",0,-0.37%
2016/7/27,"3,357.75","3,357.75","3,357.75","3,357.75",0,0.52%
2016/7/28,"3,364.25","3,364.25","3,364.25","3,364.25",0,0.19%
2016/7/29,"3,318.24","3,318.24","3,318.24","3,318.24",0,-1.37%
2016/8/1,"3,356.39","3,356.39","3,356.39","3,356.39",0,1.15%
2016/8/3,"3,365.28","3,365.28","3,365.28","3,365.28",0,0.26%
2016/8/4,"3,381.77","3,381.77","3,381.77","3,381.77",0,0.49%
2016/8/5,"3,434.11","3,434.11","3,434.11","3,434.11",0,1.55%
2016/8/8,"3,533.66","3,533.66","3,533.66","3,533.66",0,2.90%
2016/8/9,"3,508.09","3,508.09","3,508.09","3,508.09",0,-0.72%
2016/8/10,"3,493.82","3,493.82","3,493.82","3,493.82",0,-0.41%
2016/8/11,"3,530.83","3,530.83","3,530.83","3,530.83",0,1.06%
2016/8/12,"3,564.44","3,564.44","3,564.44","3,564.44",0,0.95%
2016/8/15,"3,573.18","3,573.18","3,573.18","3,573.18",0,0.25%
2016/8/16,"3,640.70","3,640.70","3,640.70","3,640.70",0,1.89%
2016/8/17,"3,595.52","3,595.52","3,595.52","3,595.52",0,-1.24%
2016/8/18,"3,659.53","3,659.53","3,659.53","3,659.53",0,1.78%
2016/8/19,"3,669.07","3,669.07","3,669.07","3,669.07",0,0.26%
2016/8/22,"3,686.08","3,686.08","3,686.08","3,686.08",0,0.46%
2016/8/23,"3,635.94","3,635.94","3,635.94","3,635.94",0,-1.36%
2016/8/24,"3,616.67","3,616.67","3,616.67","3,616.67",0,-0.53%
2016/8/25,"3,583.67","3,583.67","3,583.67","3,583.67",0,-0.91%
2016/8/26,"3,647.42","3,647.42","3,647.42","3,647.42",0,1.78%
2016/8/29,"3,672.58","3,672.58","3,672.58","3,672.58",0,0.69%
2016/8/30,"3,761.44","3,761.44","3,761.44","3,761.44",0,2.42%
2016/8/31,"3,713.08","3,713.08","3,713.08","3,713.08",0,-1.29%
2016/9/1,"3,699.18","3,699.18","3,699.18","3,699.18",0,-0.37%
2016/9/2,"3,730.87","3,730.87","3,730.87","3,730.87",0,0.86%
2016/9/5,"3,771.82","3,771.82","3,771.82","3,771.82",0,1.10%
2016/9/6,"3,848.98","3,848.98","3,848.98","3,848.98",0,2.05%
2016/9/7,"3,813.98","3,813.98","3,813.98","3,813.98",0,-0.91%
2016/9/8,"3,852.80","3,852.80","3,852.80","3,852.80",0,1.02%
2016/9/9,"3,829.14","3,829.14","3,829.14","3,829.14",0,-0.61%
2016/9/12,"3,678.67","3,678.67","3,678.67","3,678.67",0,-3.93%
2016/9/13,"3,685.11","3,685.11","3,685.11","3,685.11",0,0.18%
2016/9/14,"3,715.46","3,715.46","3,715.46","3,715.46",0,0.82%
2016/9/15,"3,790.57","3,790.57","3,790.57","3,790.57",0,2.02%
2016/9/19,"3,810.14","3,810.14","3,810.14","3,810.14",0,0.52%
2016/9/20,"3,795.60","3,795.60","3,795.60","3,795.60",0,-0.38%
2016/9/21,"3,841.35","3,841.35","3,841.35","3,841.35",0,1.21%
2016/9/22,"3,849.93","3,849.93","3,849.93","3,849.93",0,0.22%
2016/9/23,"3,822.43","3,822.43","3,822.43","3,822.43",0,-0.71%
2016/9/26,"3,704.90","3,704.90","3,704.90","3,704.90",0,-3.07%
2016/9/27,"3,755.78","3,755.78","3,755.78","3,755.78",0,1.37%
2016/9/28,"3,756.23","3,756.23","3,756.23","3,756.23",0,0.01%
2016/9/29,"3,800.98","3,800.98","3,800.98","3,800.98",0,1.19%
2016/9/30,"3,726.91","3,726.91","3,726.91","3,726.91",0,-1.95%
2016/10/3,"3,799.18","3,799.18","3,799.18","3,799.18",0,1.94%
2016/10/4,"3,811.54","3,811.54","3,811.54","3,811.54",0,0.33%
2016/10/5,"3,821.33","3,821.33","3,821.33","3,821.33",0,0.26%
2016/10/6,"3,841.25","3,841.25","3,841.25","3,841.25",0,0.52%
2016/10/7,"3,823.89","3,823.89","3,823.89","3,823.89",0,-0.45%
2016/10/11,"3,788.38","3,788.38","3,788.38","3,788.38",0,-0.93%
2016/10/12,"3,776.94","3,776.94","3,776.94","3,776.94",0,-0.30%
2016/10/13,"3,714.70","3,714.70","3,714.70","3,714.70",0,-1.65%
2016/10/14,"3,743.82","3,743.82","3,743.82","3,743.82",0,0.78%
2016/10/17,"3,703.81","3,703.81","3,703.81","3,703.81",0,-1.07%
2016/10/18,"3,787.53","3,787.53","3,787.53","3,787.53",0,2.26%
2016/10/19,"3,783.76","3,783.76","3,783.76","3,783.76",0,-0.10%
2016/10/20,"3,806.46","3,806.46","3,806.46","3,806.46",0,0.60%
2016/10/24,"3,808.90","3,808.90","3,808.90","3,808.90",0,0.06%
2016/10/25,"3,813.70","3,813.70","3,813.70","3,813.70",0,0.13%
2016/10/26,"3,788.54","3,788.54","3,788.54","3,788.54",0,-0.66%
2016/10/27,"3,762.94","3,762.94","3,762.94","3,762.94",0,-0.68%
2016/10/28,"3,753.06","3,753.06","3,753.06","3,753.06",0,-0.26%
2016/10/31,"3,713.24","3,713.24","3,713.24","3,713.24",0,-1.06%
2016/11/1,"3,768.98","3,768.98","3,768.98","3,768.98",0,1.50%
2016/11/2,"3,726.91","3,726.91","3,726.91","3,726.91",0,-1.12%
2016/11/3,"3,709.02","3,709.02","3,709.02","3,709.02",0,-0.48%
2016/11/4,"3,720.66","3,720.66","3,720.66","3,720.66",0,0.31%
2016/11/7,"3,752.29","3,752.29","3,752.29","3,752.29",0,0.85%
2016/11/8,"3,766.29","3,766.29","3,766.29","3,766.29",0,0.37%
2016/11/9,"3,716.81","3,716.81","3,716.81","3,716.81",0,-1.31%
2016/11/10,"3,834.42","3,834.42","3,834.42","3,834.42",0,3.16%
2016/11/11,"3,779.16","3,779.16","3,779.16","3,779.16",0,-1.44%
2016/11/14,"3,703.81","3,703.81","3,703.81","3,703.81",0,-1.99%
2016/11/15,"3,670.61","3,670.61","3,670.61","3,670.61",0,-0.90%
2016/11/16,"3,709.01","3,709.01","3,709.01","3,709.01",0,1.05%
2016/11/17,"3,701.25","3,701.25","3,701.25","3,701.25",0,-0.21%
2016/11/18,"3,760.09","3,760.09","3,760.09","3,760.09",0,1.59%
2016/11/21,"3,757.35","3,757.35","3,757.35","3,757.35",0,-0.07%
2016/11/22,"3,764.09","3,764.09","3,764.09","3,764.09",0,0.18%
2016/11/23,"3,755.92","3,755.92","3,755.92","3,755.92",0,-0.22%
2016/11/24,"3,733.43","3,733.43","3,733.43","3,733.43",0,-0.60%
2016/11/25,"3,722.66","3,722.66","3,722.66","3,722.66",0,-0.29%
2016/11/28,"3,797.17","3,797.17","3,797.17","3,797.17",0,2.00%
2016/11/29,"3,778.62","3,778.62","3,778.62","3,778.62",0,-0.49%
2016/11/30,"3,781.00","3,781.00","3,781.00","3,781.00",0,0.06%
2016/12/1,"3,754.03","3,754.03","3,754.03","3,754.03",0,-0.71%
2016/12/2,"3,700.10","3,700.10","3,700.10","3,700.10",0,-1.44%
2016/12/5,"3,672.67","3,672.67","3,672.67","3,672.67",0,-0.74%
2016/12/6,"3,669.11","3,669.11","3,669.11","3,669.11",0,-0.10%
2016/12/7,"3,660.88","3,660.88","3,660.88","3,660.88",0,-0.22%
2016/12/8,"3,643.64","3,643.64","3,643.64","3,643.64",0,-0.47%
2016/12/9,"3,578.99","3,578.99","3,578.99","3,578.99",0,-1.77%
2016/12/12,"3,497.68","3,497.68","3,497.68","3,497.68",0,-2.27%
2016/12/13,"3,515.69","3,515.69","3,515.69","3,515.69",0,0.51%
2016/12/14,"3,518.27","3,518.27","3,518.27","3,518.27",0,0.07%
2016/12/15,"3,492.38","3,492.38","3,492.38","3,492.38",0,-0.74%
2016/12/16,"3,521.26","3,521.26","3,521.26","3,521.26",0,0.83%
2016/12/19,"3,497.60","3,497.60","3,497.60","3,497.60",0,-0.67%
2016/12/20,"3,484.06","3,484.06","3,484.06","3,484.06",0,-0.39%
2016/12/21,"3,498.68","3,498.68","3,498.68","3,498.68",0,0.42%
2016/12/22,"3,497.75","3,497.75","3,497.75","3,497.75",0,-0.03%
2016/12/23,"3,526.40","3,526.40","3,526.40","3,526.40",0,0.82%
2016/12/28,"3,595.16","3,595.16","3,595.16","3,595.16",0,1.95%
2016/12/29,"3,638.33","3,638.33","3,638.33","3,638.33",0,1.20%
2016/12/30,"3,668.26","3,668.26","3,668.26","3,668.26",0,0.82%
2017/1/3,"3,651.91","3,651.91","3,651.91","3,651.91",0,-0.45%
2017/1/4,"3,691.09","3,691.09","3,691.09","3,691.09",0,1.07%
2017/1/5,"3,744.20","3,744.20","3,744.20","3,744.20",0,1.44%
2017/1/6,"3,746.93","3,746.93","3,746.93","3,746.93",0,0.07%
2017/1/9,"3,708.80","3,708.80","3,708.80","3,708.80",0,-1.02%
2017/1/10,"3,754.15","3,754.15","3,754.15","3,754.15",0,1.22%
2017/1/11,"3,767.64","3,767.64","3,767.64","3,767.64",0,0.36%
2017/1/12,"3,761.71","3,761.71","3,761.71","3,761.71",0,-0.16%
2017/1/13,"3,746.71","3,746.71","3,746.71","3,746.71",0,-0.40%
2017/1/16,"3,717.89","3,717.89","3,717.89","3,717.89",0,-0.77%
2017/1/17,"3,763.26","3,763.26","3,763.26","3,763.26",0,1.22%
2017/1/18,"3,810.36","3,810.36","3,810.36","3,810.36",0,1.25%
2017/1/19,"3,783.57","3,783.57","3,783.57","3,783.57",0,-0.70%
2017/1/20,"3,766.41","3,766.41","3,766.41","3,766.41",0,-0.45%
2017/1/23,"3,755.51","3,755.51","3,755.51","3,755.51",0,-0.29%
2017/1/24,"3,805.19","3,805.19","3,805.19","3,805.19",0,1.32%
2017/1/25,"3,832.27","3,832.27","3,832.27","3,832.27",0,0.71%
2017/1/26,"3,868.87","3,868.87","3,868.87","3,868.87",0,0.96%
2017/1/27,"3,872.26","3,872.26","3,872.26","3,872.26",0,0.09%
2017/2/1,"3,842.29","3,842.29","3,842.29","3,842.29",0,-0.77%
2017/2/2,"3,844.48","3,844.48","3,844.48","3,844.48",0,0.06%
2017/2/3,"3,855.12","3,855.12","3,855.12","3,855.12",0,0.28%
2017/2/6,"3,924.41","3,924.41","3,924.41","3,924.41",0,1.80%
2017/2/7,"3,973.99","3,973.99","3,973.99","3,973.99",0,1.26%
2017/2/8,"4,016.55","4,016.55","4,016.55","4,016.55",0,1.07%
2017/2/9,"4,015.39","4,015.39","4,015.39","4,015.39",0,-0.03%
2017/2/10,"4,009.17","4,009.17","4,009.17","4,009.17",0,-0.15%
2017/2/13,"4,091.24","4,091.24","4,091.24","4,091.24",0,2.05%
2017/2/14,"4,137.05","4,137.05","4,137.05","4,137.05",0,1.12%
2017/2/15,"4,156.30","4,156.30","4,156.30","4,156.30",0,0.47%
2017/2/16,"4,132.77","4,132.77","4,132.77","4,132.77",0,-0.57%
2017/2/17,"4,105.43","4,105.43","4,105.43","4,105.43",0,-0.66%
2017/2/20,"4,134.20","4,134.20","4,134.20","4,134.20",0,0.70%
2017/2/21,"4,075.66","4,075.66","4,075.66","4,075.66",0,-1.42%
2017/2/22,"4,134.54","4,134.54","4,134.54","4,134.54",0,1.44%
2017/2/23,"4,112.20","4,112.20","4,112.20","4,112.20",0,-0.54%
2017/2/24,"4,024.12","4,024.12","4,024.12","4,024.12",0,-2.14%
2017/2/27,"4,049.95","4,049.95","4,049.95","4,049.95",0,0.64%
2017/2/28,"4,003.45","4,003.45","4,003.45","4,003.45",0,-1.15%
2017/3/1,"4,035.11","4,035.11","4,035.11","4,035.11",0,0.79%
2017/3/2,"4,012.36","4,012.36","4,012.36","4,012.36",0,-0.56%
2017/3/3,"4,022.97","4,022.97","4,022.97","4,022.97",0,0.26%
2017/3/6,"4,096.43","4,096.43","4,096.43","4,096.43",0,1.83%
2017/3/7,"4,140.85","4,140.85","4,140.85","4,140.85",0,1.08%
2017/3/8,"4,138.81","4,138.81","4,138.81","4,138.81",0,-0.05%
2017/3/9,"4,093.25","4,093.25","4,093.25","4,093.25",0,-1.10%
2017/3/10,"4,156.60","4,156.60","4,156.60","4,156.60",0,1.55%
2017/3/13,"4,274.25","4,274.25","4,274.25","4,274.25",0,2.83%
2017/3/14,"4,281.05","4,281.05","4,281.05","4,281.05",0,0.16%
2017/3/15,"4,379.24","4,379.24","4,379.24","4,379.24",0,2.29%
2017/3/16,"4,455.93","4,455.93","4,455.93","4,455.93",0,1.75%
2017/3/17,"4,559.32","4,559.32","4,559.32","4,559.32",0,2.32%
2017/3/20,"4,535.11","4,535.11","4,535.11","4,535.11",0,-0.53%
2017/3/21,"4,499.64","4,499.64","4,499.64","4,499.64",0,-0.78%
2017/3/22,"4,504.58","4,504.58","4,504.58","4,504.58",0,0.11%
2017/3/23,"4,595.45","4,595.45","4,595.45","4,595.45",0,2.02%
2017/3/24,"4,653.51","4,653.51","4,653.51","4,653.51",0,1.26%
2017/3/27,"4,498.67","4,498.67","4,498.67","4,498.67",0,-3.33%
2017/3/28,"4,526.38","4,526.38","4,526.38","4,526.38",0,0.62%
2017/3/29,"4,525.01","4,525.01","4,525.01","4,525.01",0,-0.03%
2017/3/30,"4,472.22","4,472.22","4,472.22","4,472.22",0,-1.17%
2017/3/31,"4,505.92","4,505.92","4,505.92","4,505.92",0,0.75%
